id;name;is_closed;url;review_count;categories;rating;coordinates;transactions;price;location;distance;neighborhood;borough
22nKUyCIbpnzR6R3_g1ptQ;Carmine's Italian Restaurant - Times Square;False;https://www.yelp.com/biz/carmines-italian-restaurant-times-square-new-york-5?adjust_creative=3St_XrQdTUSTQzgpC2-OKA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3St_XrQdTUSTQzgpC2-OKA;5080;['Italian', 'Venues & Event Spaces'];4.0;{'latitude': 40.75749848725768, 'longitude': -73.98665333142026};['pickup', 'delivery'];High;{'address1': '200 W 44th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10036', 'country': 'US', 'state': 'NY', 'display_address': ['200 W 44th St', 'New York, NY 10036']};7.870.402.973.077.720;Hell's Kitchen;Manhattan
vjubSxmdG_HoBBgd39geBw;Nino's 46;False;https://www.yelp.com/biz/ninos-46-new-york?adjust_creative=3St_XrQdTUSTQzgpC2-OKA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3St_XrQdTUSTQzgpC2-OKA;1516;['Italian', 'Gluten-Free', 'Pizza'];4.0;{'latitude': 40.756899, 'longitude': -73.980507};['pickup', 'delivery'];Medium;{'address1': '39 W 46th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10036', 'country': 'US', 'state': 'NY', 'display_address': ['39 W 46th St', 'New York, NY 10036']};12.564.706.669.021.700;Hell's Kitchen;Manhattan
h4VCnZ2aZ33mdenS_ZI7jQ;Mama Mia 44 SW;False;https://www.yelp.com/biz/mama-mia-44-sw-new-york-2?adjust_creative=3St_XrQdTUSTQzgpC2-OKA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3St_XrQdTUSTQzgpC2-OKA;967;['Pizza', 'Seafood', 'Italian'];4.1;{'latitude': 40.759761, 'longitude': -73.992065};['pickup', 'delivery', 'restaurant_reservation'];Medium;{'address1': '621 9th Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10036', 'country': 'US', 'state': 'NY', 'display_address': ['621 9th Ave', 'New York, NY 10036']};29.977.320.625.633.600;Hell's Kitchen;Manhattan
0axnkZlDiQcJVc06DDXxGQ;Ristorante Il Melograno;False;https://www.yelp.com/biz/ristorante-il-melograno-new-york?adjust_creative=3St_XrQdTUSTQzgpC2-OKA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3St_XrQdTUSTQzgpC2-OKA;394;['Italian', 'Desserts', 'Salad'];4.1;{'latitude': 40.7654289685161, 'longitude': -73.9914178848267};['pickup', 'delivery'];Medium;{'address1': '501 W 51st St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['501 W 51st St', 'New York, NY 10019']};4.223.062.668.269.220;Hell's Kitchen;Manhattan
LXdblKc5g1Dp17xiV-Am1w;Trattoria Dell'Arte;False;https://www.yelp.com/biz/trattoria-dellarte-new-york?adjust_creative=3St_XrQdTUSTQzgpC2-OKA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3St_XrQdTUSTQzgpC2-OKA;1285;['Italian'];4.0;{'latitude': 40.76545990643915, 'longitude': -73.98053136970677};['pickup', 'delivery'];High;{'address1': '900 7th Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['900 7th Ave', 'New York, NY 10019']};1.177.315.894.182.220;Hell's Kitchen;Manhattan
Ve6GVzzJpR5QIIPdcn6ViQ;Mercato;False;https://www.yelp.com/biz/mercato-new-york?adjust_creative=3St_XrQdTUSTQzgpC2-OKA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3St_XrQdTUSTQzgpC2-OKA;1098;['Italian', 'Cocktail Bars', 'Desserts'];3.8;{'latitude': 40.75626, 'longitude': -73.99364};['pickup', 'delivery'];High;{'address1': '352 W 39th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10018', 'country': 'US', 'state': 'NY', 'display_address': ['352 W 39th St', 'New York, NY 10018']};6.503.521.235.223.530;Hell's Kitchen;Manhattan
rupPZLhd0oRSAmVDaeYaGA;Bocca di Bacco Hell's Kitchen;False;https://www.yelp.com/biz/bocca-di-bacco-hells-kitchen-new-york?adjust_creative=3St_XrQdTUSTQzgpC2-OKA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3St_XrQdTUSTQzgpC2-OKA;763;['Italian'];3.7;{'latitude': 40.7662168, 'longitude': -73.9867943};['pickup', 'delivery'];High;{'address1': '836 9th Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['836 9th Ave', 'New York, NY 10019']};7.468.191.159.761.240;Hell's Kitchen;Manhattan
zg9Jrtx9rqTXeaqufSOxHQ;Masseria dei Vini;False;https://www.yelp.com/biz/masseria-dei-vini-new-york?adjust_creative=3St_XrQdTUSTQzgpC2-OKA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3St_XrQdTUSTQzgpC2-OKA;550;['Bars', 'Italian', 'Pizza'];4.2;{'latitude': 40.7684, 'longitude': -73.98558};['pickup', 'delivery'];High;{'address1': '887 9th Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['887 9th Ave', 'New York, NY 10019']};9.818.019.078.897.340;Hell's Kitchen;Manhattan
qKfD10PsDKP_9B7O1_7oJQ;All'Antico Vinaio;False;https://www.yelp.com/biz/allantico-vinaio-new-york?adjust_creative=3St_XrQdTUSTQzgpC2-OKA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3St_XrQdTUSTQzgpC2-OKA;464;['Italian', 'Sandwiches'];4.4;{'latitude': 40.7597, 'longitude': -73.98823};['pickup', 'delivery'];Medium;{'address1': '729 8th Ave', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10036', 'country': 'US', 'state': 'NY', 'display_address': ['729 8th Ave', 'New York, NY 10036']};5.305.982.036.910.510;Hell's Kitchen;Manhattan
HpxYBu1ARzOGvuUcLJe54g;Giardino 54;False;https://www.yelp.com/biz/giardino-54-new-york?adjust_creative=3St_XrQdTUSTQzgpC2-OKA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3St_XrQdTUSTQzgpC2-OKA;259;['Wine Bars', 'Italian', 'Cocktail Bars'];4.2;{'latitude': 40.7660476, 'longitude': -73.987591};['pickup', 'delivery'];High;{'address1': '400 1/2 W 54th St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['400 1/2 W 54th St', 'New York, NY 10019']};6.828.967.380.055.710;Hell's Kitchen;Manhattan
dc3hkLkAqCSxDWQzrx-g9A;Quality Italian;False;https://www.yelp.com/biz/quality-italian-new-york?adjust_creative=3St_XrQdTUSTQzgpC2-OKA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3St_XrQdTUSTQzgpC2-OKA;1530;['Italian', 'Steakhouses', 'New American'];4.0;{'latitude': 40.7644044527436, 'longitude': -73.9767805051616};['pickup', 'delivery'];High;{'address1': '57 W 57th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['57 W 57th St', 'New York, NY 10019']};14.547.395.038.867.100;Hell's Kitchen;Manhattan
faukkggAc_tuJ4THYlf4fg;La Masseria;False;https://www.yelp.com/biz/la-masseria-new-york-3?adjust_creative=3St_XrQdTUSTQzgpC2-OKA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3St_XrQdTUSTQzgpC2-OKA;780;['Italian'];4.1;{'latitude': 40.760868632784, 'longitude': -73.986348802868};['pickup', 'delivery'];High;{'address1': '235 W 48th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10036', 'country': 'US', 'state': 'NY', 'display_address': ['235 W 48th St', 'New York, NY 10036']};6.400.172.013.415.870;Hell's Kitchen;Manhattan
goqTQ4tOD-asC_ZJBW9l7w;Patsy's Italian Restaurant;False;https://www.yelp.com/biz/patsys-italian-restaurant-new-york?adjust_creative=3St_XrQdTUSTQzgpC2-OKA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3St_XrQdTUSTQzgpC2-OKA;1231;['Italian', 'Southern', 'Wine Bars'];3.9;{'latitude': 40.76553, 'longitude': -73.98274};['delivery'];High;{'address1': '236 W 56th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['236 W 56th St', 'New York, NY 10019']};10.008.147.508.969.400;Hell's Kitchen;Manhattan
ktMtLr8mp4K7IGxUgCTs6Q;Bocca di Bacco;False;https://www.yelp.com/biz/bocca-di-bacco-new-york-12?adjust_creative=3St_XrQdTUSTQzgpC2-OKA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3St_XrQdTUSTQzgpC2-OKA;386;['Italian', 'Wine Bars', 'Breakfast & Brunch'];3.7;{'latitude': 40.76021745303923, 'longitude': -73.99156281784906};['pickup', 'delivery'];High;{'address1': '635 9th Ave', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10036', 'country': 'US', 'state': 'NY', 'display_address': ['635 9th Ave', 'New York, NY 10036']};27.860.900.271.834.000;Hell's Kitchen;Manhattan
KL6AUMQI_Ae7_brkK0fy_w;La Vela Dining & Bar;False;https://www.yelp.com/biz/la-vela-dining-and-bar-new-york?adjust_creative=3St_XrQdTUSTQzgpC2-OKA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3St_XrQdTUSTQzgpC2-OKA;209;['Italian', 'Bars', 'Diners'];4.1;{'latitude': 40.761082, 'longitude': -73.997872};['pickup', 'delivery'];Medium;{'address1': '558 11th Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10036', 'country': 'US', 'state': 'NY', 'display_address': ['558 11th Ave', 'New York, NY 10036']};36.214.378.813.506.900;Hell's Kitchen;Manhattan
9iC39Z1YjZKbrrCANgzBXg;Sergimmo Salumeria;False;https://www.yelp.com/biz/sergimmo-salumeria-new-york?adjust_creative=3St_XrQdTUSTQzgpC2-OKA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3St_XrQdTUSTQzgpC2-OKA;754;['Italian', 'Sandwiches'];4.2;{'latitude': 40.754296, 'longitude': -73.995498};['pickup', 'delivery'];Medium;{'address1': '456 9th Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10018', 'country': 'US', 'state': 'NY', 'display_address': ['456 9th Ave', 'New York, NY 10018']};8.773.744.365.805.030;Hell's Kitchen;Manhattan
E48WbksxAk19a8vjJRVIVQ;Ramerino Italian Prime;False;https://www.yelp.com/biz/ramerino-italian-prime-new-york?adjust_creative=3St_XrQdTUSTQzgpC2-OKA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3St_XrQdTUSTQzgpC2-OKA;128;['Italian', 'Wine Bars', 'Seafood'];4.6;{'latitude': 40.75107, 'longitude': -73.98135};['restaurant_reservation'];High;{'address1': '16 E 39th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10016', 'country': 'US', 'state': 'NY', 'display_address': ['16 E 39th St', 'New York, NY 10016']};1.614.728.579.889.570;Hell's Kitchen;Manhattan
b6jOwyX4iaagw8YjXqq1sA;Antonio's Trattoria;False;https://www.yelp.com/biz/antonios-trattoria-bronx?adjust_creative=3St_XrQdTUSTQzgpC2-OKA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3St_XrQdTUSTQzgpC2-OKA;1130;['Italian', 'Pizza', 'Desserts'];4.5;{'latitude': 40.854131, 'longitude': -73.886601};['delivery', 'pickup'];Medium;{'address1': '2370 Belmont Ave', 'address2': None, 'address3': '', 'city': 'Bronx', 'zip_code': '10458', 'country': 'US', 'state': 'NY', 'display_address': ['2370 Belmont Ave', 'Bronx, NY 10458']};32.495.775.424.712.900;Inwood;Manhattan
tLZfepIfSf0a80zHQTbTGQ;Trattoria Zero Otto Nove;False;https://www.yelp.com/biz/trattoria-zero-otto-nove-bronx?adjust_creative=3St_XrQdTUSTQzgpC2-OKA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3St_XrQdTUSTQzgpC2-OKA;949;['Italian', 'Pizza'];4.1;{'latitude': 40.854779, 'longitude': -73.888474};['delivery'];Medium;{'address1': '2357 Arthur Ave', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10458', 'country': 'US', 'state': 'NY', 'display_address': ['2357 Arthur Ave', 'Bronx, NY 10458']};3.076.371.179.349.450;Inwood;Manhattan
sk7oNG7cT6Q21Wc4OCAi-w;Il Sole;False;https://www.yelp.com/biz/il-sole-new-york?adjust_creative=3St_XrQdTUSTQzgpC2-OKA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3St_XrQdTUSTQzgpC2-OKA;179;['Italian'];3.2;{'latitude': 40.86612, 'longitude': -73.92771};['delivery', 'pickup'];Medium;{'address1': '233 Dyckman St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10034', 'country': 'US', 'state': 'NY', 'display_address': ['233 Dyckman St', 'New York, NY 10034']};5.174.103.805.074.480;Inwood;Manhattan
VlWTXdRDkhYz6-iU2cjKGQ;Grandpa's Brick Oven Pizza;False;https://www.yelp.com/biz/grandpas-brick-oven-pizza-new-york?adjust_creative=3St_XrQdTUSTQzgpC2-OKA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3St_XrQdTUSTQzgpC2-OKA;221;['Pizza', 'Italian', 'Burgers'];3.2;{'latitude': 40.8683177, 'longitude': -73.9195183};['delivery', 'pickup'];Low;{'address1': '4973 Broadway', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10034', 'country': 'US', 'state': 'NY', 'display_address': ['4973 Broadway', 'New York, NY 10034']};24.876.376.899.142.700;Inwood;Manhattan
gOxnVrGfRi55FqYMI7h9XQ;Bella Notte;False;https://www.yelp.com/biz/bella-notte-bronx-3?adjust_creative=3St_XrQdTUSTQzgpC2-OKA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3St_XrQdTUSTQzgpC2-OKA;246;['Pizza', 'Italian', 'Bars'];3.7;{'latitude': 40.886035, 'longitude': -73.909539};['delivery', 'pickup'];Medium;{'address1': '3524 Johnson Ave', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10463', 'country': 'US', 'state': 'NY', 'display_address': ['3524 Johnson Ave', 'Bronx, NY 10463']};23.775.995.172.794.200;Inwood;Manhattan
3xd4L_TdfdhuCjAzJecs6A;Michaelangelo's;False;https://www.yelp.com/biz/michaelangelos-bronx-2?adjust_creative=3St_XrQdTUSTQzgpC2-OKA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3St_XrQdTUSTQzgpC2-OKA;282;['Lounges', 'Italian', 'Wine Bars'];3.8;{'latitude': 40.85753955273742, 'longitude': -73.88623199999998};['delivery', 'pickup'];Medium;{'address1': '2477 Arthur Ave', 'address2': None, 'address3': None, 'city': 'Bronx', 'zip_code': '10458', 'country': 'US', 'state': 'NY', 'display_address': ['2477 Arthur Ave', 'Bronx, NY 10458']};31.352.572.475.554.900;Inwood;Manhattan
3uyBZNbDk2vRFBBWZOdIUA;Dominick's Restaurant;False;https://www.yelp.com/biz/dominicks-restaurant-bronx?adjust_creative=3St_XrQdTUSTQzgpC2-OKA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3St_XrQdTUSTQzgpC2-OKA;463;['Italian'];3.8;{'latitude': 40.854280459611864, 'longitude': -73.88884552297759};['pickup'];Medium;{'address1': '2335 Arthur Ave', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10458', 'country': 'US', 'state': 'NY', 'display_address': ['2335 Arthur Ave', 'Bronx, NY 10458']};30.726.325.206.740.500;Inwood;Manhattan
UU-VNxsgJ3BWgpVQbUChig;Beccofino;False;https://www.yelp.com/biz/beccofino-bronx?adjust_creative=3St_XrQdTUSTQzgpC2-OKA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3St_XrQdTUSTQzgpC2-OKA;172;['Italian'];3.8;{'latitude': 40.9053542, 'longitude': -73.9004326};['delivery', 'pickup'];Medium;{'address1': '5704 Mosholu Ave', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10471', 'country': 'US', 'state': 'NY', 'display_address': ['5704 Mosholu Ave', 'Bronx, NY 10471']};465.048.636.710.484;Inwood;Manhattan
53FfOCrQw8iGlBdT4aLaSQ;Cocina Taller;False;https://www.yelp.com/biz/cocina-taller-new-york-2?adjust_creative=3St_XrQdTUSTQzgpC2-OKA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3St_XrQdTUSTQzgpC2-OKA;93;['Italian', 'Pizza', 'Latin American'];2.8;{'latitude': 40.8614339, 'longitude': -73.9199223};['delivery', 'pickup'];Medium;{'address1': '416 B W 203rd St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10034', 'country': 'US', 'state': 'NY', 'display_address': ['416 B W 203rd St', 'New York, NY 10034']};5.965.192.694.629.990;Inwood;Manhattan
gED3ep4dX5FP_FYVTkokIQ;Salvatores of Soho;False;https://www.yelp.com/biz/salvatores-of-soho-bronx?adjust_creative=3St_XrQdTUSTQzgpC2-OKA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3St_XrQdTUSTQzgpC2-OKA;355;['Pizza', 'Italian'];3.9;{'latitude': 40.88764232391498, 'longitude': -73.90706266232716};['delivery'];Medium;{'address1': '3738 Riverdale Ave', 'address2': None, 'address3': '', 'city': 'Bronx', 'zip_code': '10463', 'country': 'US', 'state': 'NY', 'display_address': ['3738 Riverdale Ave', 'Bronx, NY 10463']};2.630.074.026.066.560;Inwood;Manhattan
EsF2snil1ysNFXmxz2zTWA;Giovanni's Bicycle Club;False;https://www.yelp.com/biz/giovannis-bicycle-club-englewood-cliffs?adjust_creative=3St_XrQdTUSTQzgpC2-OKA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3St_XrQdTUSTQzgpC2-OKA;208;['Italian', 'Wine Bars', 'Cocktail Bars'];4.0;{'latitude': 40.879347, 'longitude': -73.951266};['delivery', 'pickup'];High;{'address1': '487 Sylvan Ave', 'address2': None, 'address3': '', 'city': 'Englewood Cliffs', 'zip_code': '07632', 'country': 'US', 'state': 'NJ', 'display_address': ['487 Sylvan Ave', 'Englewood Cliffs, NJ 07632']};28.716.394.679.424.600;Inwood;Manhattan
CjahRm-rdwS8IqGR-M0Dyg;Aqua Marina Italian Cuisine;False;https://www.yelp.com/biz/aqua-marina-italian-cuisine-new-york-16?adjust_creative=3St_XrQdTUSTQzgpC2-OKA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3St_XrQdTUSTQzgpC2-OKA;167;['Italian', 'Mexican', 'Bars'];3.2;{'latitude': 40.8433147213923, 'longitude': -73.93898401510218};['delivery', 'pickup'];Medium;{'address1': '4060 Bdwy', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10032', 'country': 'US', 'state': 'NY', 'display_address': ['4060 Bdwy', 'New York, NY 10032']};29.833.233.786.253.900;Inwood;Manhattan
mkS--Oq4UYJMQizSaKJXEw;Enzos of Arthur Avenue;False;https://www.yelp.com/biz/enzos-of-arthur-avenue-bronx-2?adjust_creative=3St_XrQdTUSTQzgpC2-OKA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3St_XrQdTUSTQzgpC2-OKA;506;['Italian', 'Pizza', 'Venues & Event Spaces'];3.9;{'latitude': 40.854716697326715, 'longitude': -73.8887236};['delivery'];High;{'address1': '2339 Arthur Ave', 'address2': None, 'address3': '', 'city': 'Bronx', 'zip_code': '10458', 'country': 'US', 'state': 'NY', 'display_address': ['2339 Arthur Ave', 'Bronx, NY 10458']};30.604.305.579.886.200;Inwood;Manhattan
nTCFXqiQPTvDfnAxHfA64A;Trattoria Tra di Noi;False;https://www.yelp.com/biz/trattoria-tra-di-noi-bronx?adjust_creative=3St_XrQdTUSTQzgpC2-OKA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3St_XrQdTUSTQzgpC2-OKA;221;['Italian', 'Seafood'];4.0;{'latitude': 40.85504038802725, 'longitude': -73.88680021617331};['delivery'];Medium;{'address1': '622 E 187th St', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10458', 'country': 'US', 'state': 'NY', 'display_address': ['622 E 187th St', 'Bronx, NY 10458']};31.921.729.421.124.400;Inwood;Manhattan
WDVzL34VpkiYOtknS-NpWQ;Emilia's Restaurant;False;https://www.yelp.com/biz/emilias-restaurant-bronx?adjust_creative=3St_XrQdTUSTQzgpC2-OKA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3St_XrQdTUSTQzgpC2-OKA;258;['Italian'];3.9;{'latitude': 40.854175, 'longitude': -73.889099};['pickup'];Medium;{'address1': '2331 Arthur Ave', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10458', 'country': 'US', 'state': 'NY', 'display_address': ['2331 Arthur Ave', 'Bronx, NY 10458']};30.668.005.577.621.200;Inwood;Manhattan
jsIA-1SDRoJfCcG6exCvig;Cafe Italiano Restaurant;False;https://www.yelp.com/biz/cafe-italiano-restaurant-englewood-cliffs?adjust_creative=3St_XrQdTUSTQzgpC2-OKA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3St_XrQdTUSTQzgpC2-OKA;103;['Italian'];3.5;{'latitude': 40.86562, 'longitude': -73.9599};['pickup'];Medium;{'address1': '14 Sylvan Ave', 'address2': '', 'address3': '', 'city': 'Englewood Cliffs', 'zip_code': '07632', 'country': 'US', 'state': 'NJ', 'display_address': ['14 Sylvan Ave', 'Englewood Cliffs, NJ 07632']};3.245.217.329.639.590;Inwood;Manhattan
9lDqOfKeEB15AWfsWIq8mA;Marios Restaurant;False;https://www.yelp.com/biz/marios-restaurant-bronx-4?adjust_creative=3St_XrQdTUSTQzgpC2-OKA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3St_XrQdTUSTQzgpC2-OKA;359;['Italian', 'Seafood'];3.8;{'latitude': 40.8542, 'longitude': -73.88857};['delivery', 'pickup'];Medium;{'address1': '2342 Arthur Ave', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10458', 'country': 'US', 'state': 'NY', 'display_address': ['2342 Arthur Ave', 'Bronx, NY 10458']};31.075.814.622.045.900;Inwood;Manhattan
Lesv5BG0_0-8bB49cAjMkg;Roberto's;False;https://www.yelp.com/biz/robertos-bronx?adjust_creative=3St_XrQdTUSTQzgpC2-OKA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3St_XrQdTUSTQzgpC2-OKA;321;['Italian'];4.0;{'latitude': 40.85372, 'longitude': -73.88834};['delivery'];High;{'address1': '603 Crescent Ave', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10458', 'country': 'US', 'state': 'NY', 'display_address': ['603 Crescent Ave', 'Bronx, NY 10458']};31.284.534.966.266.800;Inwood;Manhattan
P_0XSN3msfzvEDX6clRTeg;In Napoli;False;https://www.yelp.com/biz/in-napoli-fort-lee-2?adjust_creative=3St_XrQdTUSTQzgpC2-OKA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3St_XrQdTUSTQzgpC2-OKA;108;['Italian', 'Bars', 'Venues & Event Spaces'];3.7;{'latitude': 40.85058608685663, 'longitude': -73.96634999151703};['delivery'];Medium;{'address1': '116 Main St', 'address2': '', 'address3': None, 'city': 'Fort Lee', 'zip_code': '07024', 'country': 'US', 'state': 'NJ', 'display_address': ['116 Main St', 'Fort Lee, NJ 07024']};417.336.738.466.965;Inwood;Manhattan
ZhjRaJkfCIVopvamUzrEsA;San Gennaro Trattoria Restaurant Bar;False;https://www.yelp.com/biz/san-gennaro-trattoria-restaurant-bar-west-bronx?adjust_creative=3St_XrQdTUSTQzgpC2-OKA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3St_XrQdTUSTQzgpC2-OKA;242;['Italian', 'Mediterranean'];4.2;{'latitude': 40.8540465225016, 'longitude': -73.8889484480023};['delivery', 'pickup'];Medium;{'address1': '2329 Arthur Ave', 'address2': '', 'address3': '', 'city': 'West Bronx', 'zip_code': '10458', 'country': 'US', 'state': 'NY', 'display_address': ['2329 Arthur Ave', 'West Bronx, NY 10458']};3.076.674.537.217.610;Inwood;Manhattan
z75dLDLdA3ihuhRgwE_bIw;Grissini Restaurant;False;https://www.yelp.com/biz/grissini-restaurant-englewood-cliffs-3?adjust_creative=3St_XrQdTUSTQzgpC2-OKA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3St_XrQdTUSTQzgpC2-OKA;187;['Italian', 'Bars'];3.3;{'latitude': 40.879402, 'longitude': -73.951952};['pickup'];High;{'address1': '484 Sylvan Ave', 'address2': '', 'address3': '', 'city': 'Englewood Cliffs', 'zip_code': '07632', 'country': 'US', 'state': 'NJ', 'display_address': ['484 Sylvan Ave', 'Englewood Cliffs, NJ 07632']};29.343.420.620.109.200;Inwood;Manhattan
aI39yRQqpTd1VuKqS-lwig;Sofia;False;https://www.yelp.com/biz/sofia-englewood-4?adjust_creative=3St_XrQdTUSTQzgpC2-OKA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3St_XrQdTUSTQzgpC2-OKA;811;['Steakhouses', 'Italian', 'Cocktail Bars'];3.8;{'latitude': 40.894168, 'longitude': -73.97257};['delivery', 'restaurant_reservation', 'pickup'];High;{'address1': '36 Engle St', 'address2': '', 'address3': '', 'city': 'Englewood', 'zip_code': '07631', 'country': 'US', 'state': 'NJ', 'display_address': ['36 Engle St', 'Englewood, NJ 07631']};52.707.219.977.252.900;Inwood;Manhattan
oIpNF3AJwqZlCs9fmpyFOQ;Pasquale Rigoletto Restaurant;False;https://www.yelp.com/biz/rigoletto-pasquale-bronx?adjust_creative=3St_XrQdTUSTQzgpC2-OKA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3St_XrQdTUSTQzgpC2-OKA;221;['Italian', 'Venues & Event Spaces', 'Caterers'];3.6;{'latitude': 40.8538, 'longitude': -73.88925};['pickup'];Medium;{'address1': '2311 Arthur Ave', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10458', 'country': 'US', 'state': 'NY', 'display_address': ['2311 Arthur Ave', 'Bronx, NY 10458']};30.638.016.599.580.400;Inwood;Manhattan
TSj3yJCHBMEQ0caKtMX9ng;Gerbasi Ristorante;False;https://www.yelp.com/biz/gerbasi-ristorante-bronx?adjust_creative=3St_XrQdTUSTQzgpC2-OKA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3St_XrQdTUSTQzgpC2-OKA;219;['Italian'];3.9;{'latitude': 40.855704054640576, 'longitude': -73.88741072750854};['delivery', 'pickup'];Medium;{'address1': '2389 Arthur Ave', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10458', 'country': 'US', 'state': 'NY', 'display_address': ['2389 Arthur Ave', 'Bronx, NY 10458']};31.156.872.150.268.000;Inwood;Manhattan
